"num_pagto_nob";"Nº do Pagamento Formatado";"RazaoSocialCredorPagamento";"Data do Pagamento";"val_pagto_nob";"Pagamento_Efetivado";"val_GCV";"Objeto";"num_empenho";"num_codigo_exec"
"1110100382200011629";"11101.0038.22.0001162-9";"IURI COELHO SERAFINI ME";"28/09/2022 00:00:00";"12000,00";"Sim";"";"Aquisição de condicionador de ar, conforme AFM nº 11.253.00045/2022, nota fiscal nº 1331, processo sei nº 011.5614.2022.0036063-21.";"1110100382200004475";"2022.3.11.11101.306.7744.500109.5"
"1840100011900072488";"18401.0001.19.0007248-8";"ENGEFER INDUSTRIA COMERCIO E SERVIÇOS EIRELI - EPP";"02/10/2019 00:00:00";"134200,00";"Sim";"";"Pgto parcial da aquisição de 265 barracas p/ feira livre desmontável, ct 032018, proc. 480143";"1840100011900064937";"2019.3.18.18401.206.7838.500019.5"
"1110100382400017806";"11101.0038.24.0001780-6";"IVG BRASIL LTDA";"04/10/2024 00:00:00";"797000,00";"Sim";"";"Aquisição de ônibus rural escolar, transmissão mecânica, contrato 059/2024, diversas NFs, processo SEI 011.5618.2024.0081901-15";"1110100382400005962";"2024.3.11.11101.422.2984.500051.5"
"2130100012100030784";"21301.0001.21.0003078-4";"GGS INDUSTRIA, COMERCIO E SERVIÇOS LTDA";"20/12/2021 00:00:00";"14999,40";"Sim";"";"Processo nº 06914652021000361370, o pagamento da nota fiscal nº 12886, referente ao Contrato nº 065/2021 tendo como objeto Aquisição de Material Esportivo para Distribuição Gratuita (Padrão) - AFM - 21.600.00298/2021.";"2130100012100020388";"2021.3.21.21301.308.5793.500028.5"
"2130100012200003961";"21301.0001.22.0000396-1";"GGS INDUSTRIA, COMERCIO E SERVIÇOS LTDA";"02/03/2022 00:00:00";"3965,00";"Sim";"";"Processo nº 06914652021000361370, o pagamento da nota fiscal nº 12.887, referente ao Contrato nº 065/2021 tendo como objeto Aquisição de Material Esportivo para Distribuição Gratuita (Colete) - AFM - 21.600.00299/2021.";"2130100012100020051";"2021.3.21.21301.308.5793.500028.5"
"2130100012200003945";"21301.0001.22.0000394-5";"TRINCA ESPORTES LTDA";"02/03/2022 00:00:00";"3020,00";"Sim";"";"PAGTO NF 6356 - AFM - 21.600.00242/2021 - MATERIAL ESPORTIVO 069.1469.2021.0003785-31";"2130100012100013608";"2021.3.21.21301.308.5793.500028.5"
"2130100012100030857";"21301.0001.21.0003085-7";"TRINCA ESPORTES LTDA";"20/12/2021 00:00:00";"330,00";"Sim";"";"VLR REF EMPRESA TRINCA ESPORTES LTDA CF NF 6325 CF PROC 069.14692021.0003597-49";"2130100012100014681";"2021.3.21.21301.308.5793.500028.5"
"2130100012200003953";"21301.0001.22.0000395-3";"TRINCA ESPORTES LTDA";"02/03/2022 00:00:00";"3620,00";"Sim";"";"PAGTO NF 6358 - AFM - 21.600.00243/2021 - MATERIAL ESPORTIVO 069.1465.2021.0000834-69";"2130100012100013659";"2021.3.21.21301.308.5793.500028.5"
"2130100012200003971";"21301.0001.22.0000397-1";"TRINCA ESPORTES LTDA";"02/03/2022 00:00:00";"3460,00";"Sim";"";"PAGTO NF 6353 - AFM - 21.600.00245/2021 - MATERIAL ESPORTIVO 069.1465.2021.0000834-69";"2130100012100014078";"2021.3.21.21301.308.5793.500028.5"
"2130100012100030814";"21301.0001.21.0003081-4";"TRINCA ESPORTES LTDA";"20/12/2021 00:00:00";"1470,00";"Sim";"";"VLR REF EMPRESA TRINCA ESPORTES LTDA CF NF 6324 CF PROC 069.14692021.0003597-49";"2130100012100013802";"2021.3.21.21301.308.5793.500028.5"
"2130100012100025772";"21301.0001.21.0002577-2";"NADIA CORREIA DE ALMEIDA";"03/12/2021 00:00:00";"14566,50";"Sim";"";"Pagamento referente ao aditivo do Contrato nº014/2021 - Aquisição de Material Esportivo para Distribuição Gratuita (Padrão). AFM - 21.600.00272/2021, processo:1972-34.";"2130100012100012687";"2021.3.21.21301.308.5793.500028.5"
"2010100052300002608";"20101.0005.23.0000260-8";"K V C SANTOS SERVICOS E COMERCIO VAREJISTA LTDA";"13/02/2023 00:00:00";"3398,88";"Sim";"";"LIQUIDAÇÃO REFERENTE A NF 39 PROCESSO SEI 19021-87/2023";"2010100052200012158";"2022.3.20.20101.314.7875.500094.5"
"2010100052300002616";"20101.0005.23.0000261-6";"K V C SANTOS SERVICOS E COMERCIO VAREJISTA LTDA";"13/02/2023 00:00:00";"3849,99";"Sim";"";"LIQUIDAÇÃO REFERENTE A NF 42 PROCESSO SEI 19743-31/2023";"2010100052200012778";"2022.3.20.20101.314.7875.500094.5"
"1960100032500078991";"19601.0003.25.0007899-1";"DENTEMED EQUIPAMENTOS ODONTOLOGICOS LTDA ME";"18/06/2025 00:00:00";"103500,00";"Sim";"";"Aquisição de Conjunto odontologico conforme afm n° 19.004.00249/2025, emenda n° 500080, processo sei n° 019.4975.2025.0066030- 71, NFS: 21145 E 21503. IR 17009";"1960100032500031215";"2025.3.19.19601.436.5607.500019.5"
"1960100032600001306";"19601.0003.26.0000130-6";"NOVA INSTRUMENTOS EQUIPAMENTOS PARA LABORATÓRIO LTDA";"22/01/2026 00:00:00";"24800,00";"Sim";"";"Aquisição de REFRIGERADOR hospitalar, AFM nº 19.004.00613/2025, NFs 7053, 7090, 7109 e 7127, proc. 019.4975.2025.0175456-97, Nat. Rend. (IR) 17009";"1960100032500081581";"2025.3.19.19601.436.5607.500019.5"
"1960100032600016702";"19601.0003.26.0001670-2";"BAHIA SECRETARIA DA FAZENDA";"25/02/2026 00:00:00";"1392,00";"Sim";"";"Aquisição de LONGARINA de 2 lugares, AFM nº 19.004.00802/2025, NF 407, proc. 019.4975.2025.0238893-19, Nat. Rend. (IR) 17051";"1960100032500105618";"2025.3.19.19601.436.5607.500019.5"
"1960100032500070451";"19601.0003.25.0007045-1";"MOURA PORTO INDUSTRIA DE MOVEIS E COMERCIO ESPECIALIZADO LTDA";"04/06/2025 00:00:00";"21000,00";"Sim";"";"Despesa com aquisição de BIOMBO, hospitalar sanfonado, conforme AFM nº 19.004.00198/2025, processo 019.4975.2025.0036548-80.
NF 2140, IR 17009.";"1960100032500023271";"2025.3.19.19601.436.5607.500019.5"
"1960100032600017792";"19601.0003.26.0001779-2";"DENTECK LTDA";"26/02/2026 00:00:00";"9520,00";"Sim";"";"Aquisição de CONDICIONADOR DE AR 9.000 btus e 18.000 btus, Afm 19.004.00810/2025-
 Processo SEI EMP E LIQ: 019.4975.2025.0238894-91. NOTA FISCAL: 193.083. IR (17009).";"1960100032500108897";"2025.3.19.19601.436.5607.500019.5"
"1960100032500176535";"19601.0003.25.0017653-5";"DENTECK LTDA";"19/12/2025 00:00:00";"15540,00";"Sim";"";"Aquisição de Condicionador de ar conforme afm n° 19.004.00735/2025, emenda n° 500112, 
processo sei n° 019.12792.2025.0123817-13. NOTAS FISCAIS: 186.365; 186.366; 186.367. IR (17009)";"1960100032500094489";"2025.3.19.19601.436.5607.500019.5"
"1960100032500127879";"19601.0003.25.0012787-9";"BAHIA SECRETARIA DA FAZENDA";"26/09/2025 00:00:00";"35160,00";"Sim";"";"Despesa com aquisição de APARELHO, portatil de ultrassonografia, conforme AFM nº 463/2025, Emenda Parlamentar 500134,
processo emp e liq: 019.4975.2025.0108648-51. nota fiscal: 282172. ir ( 17009.";"1960100032500063613";"2025.3.19.19601.436.5607.500019.5"
"1960100032600010534";"19601.0003.26.0001053-4";"BAHIA SECRETARIA DA FAZENDA";"06/02/2026 00:00:00";"720,00";"Sim";"";"Aquisição de Longarina de 3 lugares conforme afm n° 19.004.00546/2025, NFS: 401, IR 17009.
Processo sei n° 019.4975.2025.0152981-61.";"1960100032500070725";"2025.3.19.19601.436.5607.500019.5"
"1960100032500087631";"19601.0003.25.0008763-1";"LUANNA FREIRE FELIX LTDA";"08/07/2025 00:00:00";"35980,00";"Sim";"";"Aquisição de Foco cirurgico de teto conforme afm n° 19.004.00016/2025, processo sei n° 019.4975.2025.0005469-54.
NF 1223. IR 17009.";"1960100032500002010";"2025.3.19.19601.436.5607.500019.5"
"1960100032500123563";"19601.0003.25.0012356-3";"MEDPEJ EQUIPAMNETOS- MEDICOS LTDA";"16/09/2025 00:00:00";"14000,00";"Sim";"";"Aquisição de FOCO, cirurgico, movel, AFM nº 19.004.00128/2025, Processo SEI emp e liq: 019.4975.2025.0024589-04. Notas fiscais: 109.606 e
110.367. ir (17009).";"1960100032500012271";"2025.3.19.19601.436.5607.500019.5"
"1960100032500036660";"19601.0003.25.0003666-0";"MOVEIS JB INDUSTRIA E COMERCIO LTDA";"28/03/2025 00:00:00";"7896,60";"Sim";"";"Aquisição de Cadeira giratoria conforme afm n° 19.004.00053/2025, NF 19676, processo sei n° 019.4975.2025.0005615-97. IR 17099";"1960100032500006903";"2025.3.19.19601.436.5607.500019.5"
"1960100032600017458";"19601.0003.26.0001745-8";"SAM MEDIC INDUSTRIA DE EQUIPAMENTOS HOSPITALARES LTDA";"26/02/2026 00:00:00";"13182,39";"Sim";"";"Aquisição de CAMA FOWLER, AFM nº 19.004.00812/2025, NFs 2190, 2191 e 2192, proc. 019.4975.2025.0242123-71, Nat. Rend. (IR) 17009";"1960100032500110409";"2025.3.19.19601.436.5607.500019.5"
"1960100032600011093";"19601.0003.26.0001109-3";"SAM MEDIC INDUSTRIA DE EQUIPAMENTOS HOSPITALARES LTDA";"09/02/2026 00:00:00";"8892,00";"Sim";"";"Aquisição de CAMA FOWLER, AFM nº 19.004.00812/2025, NFs 2186 e 2188, proc. 019.4975.2025.0242123-71, Nat. Rend. (IR) 17009";"1960100032500109796";"2025.3.19.19601.436.5607.500019.5"
"1960100032600004119";"19601.0003.26.0000411-9";"ATIVA LICITACOES EMPREENDIMENTOS COMERCIAIS LTDA";"27/01/2026 00:00:00";"4400,00";"Sim";"";"Aquisição de Condicionador de ar 12.000 BTUS conforme afm n° 19.004.00730/2025, processo sei n°
019.12792.2025.0123737-02. NF 1076. IR 17009.";"1960100032500092915";"2025.3.19.19601.436.5607.500019.5"
"1960100032500098070";"19601.0003.25.0009807-0";"CONKAST EQUIPAMENTOS TECNOLOGICOS";"01/08/2025 00:00:00";"4774,20";"Sim";"";"Aquisição de suporte para soro em aço inoxidável AISI 304. Conforme AFM nº 00265/2025, NF 006.467, IR 17051 - Processo nº
019.4975.2025.0074918-96.";"1960100032500037541";"2025.3.19.19601.436.5607.500019.5"
"1960100032500075321";"19601.0003.25.0007532-1";"CONKAST EQUIPAMENTOS TECNOLOGICOS";"12/06/2025 00:00:00";"9533,50";"Sim";"";"Aquisição de Poltrona hospitalar conforme afm n° 19.004.00097/2025, processo sei n° 019.4975.2025.0024386-28, 
NFS: 6436 E 6443. IR 17051.";"1960100032500010293";"2025.3.19.19601.436.5607.500019.5"
"1960100032500148388";"19601.0003.25.0014838-8";"OKEY-MED DISTRIBUIDORA DE MEDICAMENTOS HOSPITALARES ODONTOLOGICOS IMPORTACOES E EXPORTACOES LTDA";"07/11/2025 00:00:00";"3840,00";"Sim";"";"Aquisição de maca fixa, estrutura tubular em aço inoxidável. Conforme AFM nº 00638/2025, NF'S 082.862, 082.903 e 082.930, IR. 17009 - Processo nº 019.4975.2025.0182699-36";"1960100032500080844";"2025.3.19.19601.436.5607.500019.5"
"1960100032600007691";"19601.0003.26.0000769-1";"OKEY-MED DISTRIBUIDORA DE MEDICAMENTOS HOSPITALARES ODONTOLOGICOS IMPORTACOES E EXPORTACOES LTDA";"03/02/2026 00:00:00";"4298,10";"Sim";"";"Aquisição de ARMÁRIO VITRINE, AFM nº 19.004.00781/2025, NFs 84157, 84172 e 84192, proc. 019.4975.2025.0238898-15, Nat. Rend. (IR) 17009";"1960100032500101906";"2025.3.19.19601.436.5607.500019.5"
"1960100032500127860";"19601.0003.25.0012786-0";"PRIME MEDICAL COMERCIO DE MATERIAL MEDICO LTDA";"26/09/2025 00:00:00";"257840,00";"Sim";"";"Despesa com aquisição de APARELHO, portatil de ultrassonografia, conforme AFM nº 463/2025, Emenda Parlamentar 500134,
processo emp e liq: 019.4975.2025.0108648-51. nota fiscal: 282172. ir ( 17009.";"1960100032500063613";"2025.3.19.19601.436.5607.500019.5"
"1960100032500153586";"19601.0003.25.0015358-6";"PRIME MEDICAL COMERCIO DE MATERIAL MEDICO LTDA";"18/11/2025 00:00:00";"83000,00";"Sim";"";"Aquisição de APARELHO PORTÁTIL DE ULTRASSONOGRAFIA, AFM nº 19.004.00502/2025 e ct. 026/2025, NF 288951, proc. 019.4975.2025.0150315-99, Nat. Rend. (IR) 17009";"1960100032500076448";"2025.3.19.19601.436.5607.500019.5"
"1960100032500103201";"19601.0003.25.0010320-1";"MARTE CIENTIFICA & INSTRUMENTACAO INDUSTRIAL LTDA";"08/08/2025 00:00:00";"4931,70";"Sim";"";"Aquisição de Balança antropometrica conforme afm n° 19.004.00047/2025, emenda n° 500141, processo sei EMP E LIQ: n° 019.4975.2025.0005638-
83. NOTA FISCAL: 123.431 . IR (17009)";"1960100032500005257";"2025.3.19.19601.436.5607.500019.5"
"1960100032500144307";"19601.0003.25.0014430-7";"SUANE MOVEIS PARA ESCRITORIO E SERVICOS LTDA";"31/10/2025 00:00:00";"5288,00";"Sim";"";"Aquisição de MESA, de trabalho AFM nº 19.004.00029/2025, Processo SEI 019.4975.2025.0005572-12. NFs: 1604 e 1611, IR 17009.";"1960100032500002487";"2025.3.19.19601.436.5607.500019.5"
"1960100032600007231";"19601.0003.26.0000723-1";"MOVEPLAST INDUSTRIA DE MOVEIS LTDA";"30/01/2026 00:00:00";"3482,04";"Sim";"";"Aquisição de Mesa de cabeceira conforme afm n° 19.004.00612/2025, NF 3911, 3913,3915 e outras , IR 17009. Processo sei n°019.4975.2025.0175467-40.";"1960100032500077290";"2025.3.19.19601.436.5607.500019.5"
"1960100032600031205";"19601.0003.26.0003120-5";"PROMED DISTRIBUIDORA DE MATERIAIS E EQUIPAMENTOS HOSPITALARES E ODONTOLOGICOS LTDA";"18/03/2026 00:00:00";"3529,49";"Em Processamento";"";"Despesa com aquisição de AUTOCLAVE, horizontal, conforme AFM nº 19.004.00814/2025, processo emp e liq: 
019.5050.2025.0215180-18. nota fiscal: 657. IR (17051)";"1960100032500110476";"2025.3.19.19601.436.5607.500019.5"
"1960100032600031183";"19601.0003.26.0003118-3";"PROMED DISTRIBUIDORA DE MATERIAIS E EQUIPAMENTOS HOSPITALARES E ODONTOLOGICOS LTDA";"18/03/2026 00:00:00";"24431,40";"Em Processamento";"";"Despesa com aquisição de AUTOCLAVE, horizontal, conforme AFM nº 19.004.00814/2025, processo emp e liq: 
019.5050.2025.0215180-18. nota fiscal: 657. IR (17051)";"1960100032500110425";"2025.3.19.19601.436.5607.500019.5"
"1960100032500061630";"19601.0003.25.0006163-0";"MOVEIS ANDRADDE INDUST.E COM.DE MOVEIS HOSP.LTDA";"19/05/2025 00:00:00";"5974,00";"Sim";"";"Aquisição de CARRO, maca hospitalar para transporte, AFM Nº 19.004.00127/2025, Processo SEI nº 019.4975.2025.0024475-38
NFS: 7301, 7302, 7303,7304 E OUTRAS. IR 17009.";"1960100032500012369";"2025.3.19.19601.436.5607.500019.5"
"1960100032500069021";"19601.0003.25.0006902-1";"LUIS CONFORTO COMERCIO DE MOVEIS E SERVICOS LTDA";"30/05/2025 00:00:00";"5580,00";"Sim";"";"Aquisição de ARMARIO, medio, fechado, equipado com 02 portas, AFM nº 19.004.00058/2025- Processo SEI 019.4975.2025.0005606-
04, NF 3778, IR 17009.";"1960100032500008221";"2025.3.19.19601.436.5607.500019.5"
"1960100032500044132";"19601.0003.25.0004413-2";"LUIS CONFORTO COMERCIO DE MOVEIS E SERVICOS LTDA";"11/04/2025 00:00:00";"8130,75";"Sim";"";"Aquisição de Longarina 03 lugares conforme afm n° 19.004.00057/2025, processo sei n° 019.4975.2025.0005601-91.
NF 3783, IR 17009";"1960100032500007731";"2025.3.19.19601.436.5607.500019.5"
"1960100032500064400";"19601.0003.25.0006440-0";"M M X EMPREENDIMENTOS E SERVICOS LTDA";"23/05/2025 00:00:00";"2151,55";"Sim";"";"Despesa com aquisição de CAVALINHO, para parto, conforme AFM nº 19.004.00152/2025, processo 019.4975.2025.0036544-56.
NF 518. IR 17009";"1960100032500017093";"2025.3.19.19601.436.5607.500019.5"
"1960100032500166890";"19601.0003.25.0016689-0";"INSTRAMED INDUSTRIA MEDICO HOSPITALAR LTDA";"11/12/2025 00:00:00";"14970,00";"Sim";"";"Aquisição de desfibrilador externo, conforme AFM nº 19.004.00608/2025, emenda 500019, NF 3994, Cód IR 17009, proc SEI nº 019.4975.2025.0175434-81.";"1960100032500077711";"2025.3.19.19601.436.5607.500019.5"
"1960100032500085300";"19601.0003.25.0008530-0";"MICROTECNICA INFORMATICA LTDA";"04/07/2025 00:00:00";"11400,00";"Sim";"";"Despesa com aquisição de TELEVISOR, Smart , 55, conforme AFM nº 19.004.00007/2025, Emenda Parlamentar 500019, processo
019.4975.2025.0005267-67. NF 17499 e 17498. IR 17009.";"1960100032500000980";"2025.3.19.19601.436.5607.500019.5"
"1960100032600010712";"19601.0003.26.0001071-2";"PÉROLA MÓVEIS FABRICAÇÃO DE MÓVEIS LTDA";"06/02/2026 00:00:00";"1794,35";"Sim";"";"Aquisição de Longarina de 3 lugares conforme afm n° 19.004.00546/2025, NFS: 401, IR 17009.
Processo sei n° 019.4975.2025.0152981-61.";"1960100032500070997";"2025.3.19.19601.436.5607.500019.5"
"1960100032600010526";"19601.0003.26.0001052-6";"PÉROLA MÓVEIS FABRICAÇÃO DE MÓVEIS LTDA";"06/02/2026 00:00:00";"2280,00";"Sim";"";"Aquisição de Longarina de 3 lugares conforme afm n° 19.004.00546/2025, NFS: 401, IR 17009.
Processo sei n° 019.4975.2025.0152981-61.";"1960100032500070725";"2025.3.19.19601.436.5607.500019.5"
"1960100032600016737";"19601.0003.26.0001673-7";"PÉROLA MÓVEIS FABRICAÇÃO DE MÓVEIS LTDA";"25/02/2026 00:00:00";"5887,98";"Sim";"";"Aquisição de LONGARINA de 2 lugares, AFM nº 19.004.00802/2025, NF 407, proc. 019.4975.2025.0238893-19, Nat. Rend. (IR) 17051";"1960100032500105618";"2025.3.19.19601.436.5607.500019.5"
"1960100032600001845";"19601.0003.26.0000184-5";"PÉROLA MÓVEIS FABRICAÇÃO DE MÓVEIS LTDA";"23/01/2026 00:00:00";"9499,95";"Sim";"";"Aquisição de Longarina 3 lugares conforme afm n° 19.004.00547/2025, processo sei EMP E LIQ: n° 019.4975.2025.0152978-66. NOTAS FISCAIS: 369;388 E 398. IR( 17051)";"1960100032500070660";"2025.3.19.19601.436.5607.500019.5"
"1840100011700041363";"18401.0001.17.0004136-3";"CNH INDUSTRIAL BRASIL LTDA.";"12/07/2017 00:00:00";"40000,00";"Sim";"";"Aquisição de 60 tratores agrícolas, ct 089/2017, diversas NFs";"1840100011700029378";"2017.3.18.18401.206.1399.500055.5"
"1840100011700041592";"18401.0001.17.0004159-2";"CNH INDUSTRIAL BRASIL LTDA.";"13/07/2017 00:00:00";"100000,00";"Sim";"";"Aquisição de 50 tratores agrícolas, ct 068/2017, diversas NFs";"1840100011700027782";"2017.3.18.18401.206.1399.500055.5"
"1840100011700041551";"18401.0001.17.0004155-1";"CNH INDUSTRIAL BRASIL LTDA.";"13/07/2017 00:00:00";"64347,53";"Sim";"";"Aquisição de 50 tratores agrícolas, ct 068/2017, diversas NFs";"1840100011700027596";"2017.3.18.18401.206.1399.500055.5"
"1840100011700055194";"18401.0001.17.0005519-4";"KOHLER IMPLEMENTOS AGRICOLAS LTDA";"29/08/2017 00:00:00";"50414,81";"Sim";"";"Pgto parcial aquisição de 50 arados e 50 grades implementos agrícolas, diversas NFs, ct 070/2017";"1840100011700028355";"2017.3.18.18401.206.1399.500055.5"
"1840100011700075731";"18401.0001.17.0007573-1";"BANDEIRANTES MAQUINAS E EQUIPAM. S/A";"07/11/2017 00:00:00";"5500,00";"Sim";"";"Pgto parcial compra de máquina retroescavadeira, NF 40943";"1840100011700069401";"2017.3.18.18401.206.1399.500055.5"
"1840100011800012032";"18401.0001.18.0001203-2";"CHIUMENTO E CIA LTDA EPP";"06/03/2018 00:00:00";"19355,55";"Sim";"";"Pgto parcial referente a compra de carreta tanque agrícola c/ capacidade p/ 4000 litros, ct 90/17, NFs 784,785,787,789 e 790";"1840100011700028185";"2017.3.18.18401.206.1399.500055.5"
"1960100032300006469";"19601.0003.23.0000646-9";"BAHIA SECRETARIA DA FAZENDA";"02/02/2023 00:00:00";"19,32";"Sim";"";"Aquisição de aspirador cirúrgico, conforme AFM 1051/2022. Processo: 019.4975.2022.0180734-94, NF 1293.";"1960100032200096379";"2022.3.19.19601.313.5607.500113.5"
"1960100032300006744";"19601.0003.23.0000674-4";"BAHIA SECRETARIA DA FAZENDA";"03/02/2023 00:00:00";"63,00";"Sim";"";"Despesa com aquisição de CADEIRA, de rodas infantil, conforme AFM nº 1055/2022, processo 019.4975.2022.0180768-33.NF 5290.";"1960100032200096395";"2022.3.19.19601.313.5607.500113.5"
"1960100032300006442";"19601.0003.23.0000644-2";"ROYAL ATACADISTA E COMERCIO EIRELI";"02/02/2023 00:00:00";"6420,68";"Sim";"";"Aquisição de aspirador cirúrgico, conforme AFM 1051/2022. Processo: 019.4975.2022.0180734-94, NF 1293.";"1960100032200096379";"2022.3.19.19601.313.5607.500113.5"
"1960100032200041926";"19601.0003.22.0004192-6";"MEDI-SAUDE PRODUTOS MEDICOS HOSPITALARES LTDA";"29/04/2022 00:00:00";"3000,00";"Sim";"";"Aquisição de Carro de emergência, afm 93/2022, NF 8978, processo sei 019.4975.2022.0028802-04.";"1960100032200012078";"2022.3.19.19601.313.5607.500113.5"
"1960100032300006752";"19601.0003.23.0000675-2";"ORTHEC INDUSTRIA E COMERCIO DE PRODUTOS ORTOPÉDICOS LTDA";"03/02/2023 00:00:00";"10437,00";"Sim";"";"Despesa com aquisição de CADEIRA, de rodas infantil, conforme AFM nº 1055/2022, processo 019.4975.2022.0180768-33.NF 5290.";"1960100032200096395";"2022.3.19.19601.313.5607.500113.5"
"1960100032300006434";"19601.0003.23.0000643-4";"STERMAX PRODUTOS MEDICOS LTDA";"02/02/2023 00:00:00";"55150,00";"Sim";"";"Despesa com aquisição de AUTOCLAVE, hospitalar, conforme AFM nº 1056/2022, processo 019.4975.2022.0180741-13. NF 29443.";"1960100032200096409";"2022.3.19.19601.313.5607.500113.5"
"1960100032300006401";"19601.0003.23.0000640-1";"CEQUIMICA LTDA ME";"02/02/2023 00:00:00";"24994,00";"Sim";"";"Despesa com aquisição de Eletroencefalógrafo, conforme AFM 1058/2022. Processo: 019.4975.2022.0180689-03. NF 38840.";"1960100032200096220";"2022.3.19.19601.313.5607.500113.5"
"2110100052500005053";"21101.0005.25.0000505-3";"NÚCLEO DE DESENVOLVIMENTO E PROMOÇÃO DO APL DE CONFECÇÕES DO CONDOMÍNIO BAHIA TÊXTIL (APL CONFEC-BA)";"10/11/2025 00:00:00";"100000,00";"Sim";"";"SEI 021.2122.2025.0005687-18, TERMO DE FOMENTO 59/2025 - Qualifica Bahia";"2110100052500004241";"2025.3.21.21101.412.1793.500108.5"
"2110100052500006157";"21101.0005.25.0000615-7";"INSTITUTO DE INTEGRACAO E FORMACAO CASA DA CIDADANIA";"05/12/2025 00:00:00";"147000,00";"Sim";"";"SEI 021.2122.2025.0006402-49, 1ª Parcela do Termo 62/2025, Qualificação Social e Profissional";"2110100052500005254";"2025.3.21.21101.412.1793.500108.5"
"1960100032300137121";"19601.0003.23.0013712-1";"DENTEMED EQUIPAMENTOS ODONTOLOGICOS LTDA ME";"06/11/2023 00:00:00";"15000,00";"Sim";"";"Processo 019.4975.2022.0032151-58 (documentos) anexo 019.15565.2022.0087797-01 (indeferimento), NF 16.536, AFM 190/2022, aquisição de conjunto odontologia, composto de cadeira, equipo, refletor, unidade de água, sugador e mocho. Cumprindo Emendas Estaduais Impositivas 2022.";"1960100032200020811";"2022.3.19.19601.313.5607.500102.5"
